Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1987-03-31,65.024384317,72.489981752,65.238837773,69.062984338,52.208980625,45.953002205,84.684128446,62.96568222,63.504040474,60.251156551,57.910116148,57.217944134,51.762601357,57.37182446,54.044372884,62.264387596,56.994926858,67.572131054,69.161104725,61.963147039,67.049974927,45.560075863,51.942703096,66.967622172,62.972288658,52.99947123,57.234671471,64.940958431,77.080672568,71.869163377,67.460528109,71.008967304,59.941759244,69.130563861,55.297245168,72.235338063,39.775502572,63.442854122,70.730074485,60.609562989,59.246638395,63.029045901,73.300394851,50.213625066,63.39756779,61.078932576,43.149903446,64.541815671,49.847617711,56.825183938
1987-04-30,65.145535279,70.583492788,65.070352722,69.513163785,52.58203913,45.667731794,86.618965729,63.342141836,64.21698883,60.5037031,58.272806737,56.932534762,52.278212851,57.471027725,54.08517308,62.648081083,57.237080885,67.592397088,70.149659615,62.553604791,67.524556136,45.886111722,52.108601368,67.089786077,63.22526372,53.052599766,57.220463867,64.993970458,78.505485956,73.50157039,67.199376599,71.977708492,59.881231641,69.267557703,55.698385207,71.44418105,39.677780209,64.274328056,72.580116213,60.64471686,59.099288306,63.438288538,72.455212309,50.032514039,64.19310328,61.564500959,43.079058439,64.852636496,49.933256002,56.02992525
1987-05-31,65.111614673,68.537800549,64.950091358,69.650978868,52.970763743,45.227431086,88.749634918,63.861022182,64.80538651,60.546004285,58.509861238,56.270009456,52.762440492,57.560478883,53.832910719,62.925537794,57.631441919,67.146002681,71.152296167,63.504763808,68.076795797,46.208942975,52.383074697,67.28470564,63.480277377,52.790000902,57.13788344,64.969164228,79.683568907,75.367438894,66.878023678,72.933782306,60.102700787,69.385151013,56.020208385,70.695981294,39.611252783,65.337065324,74.788052877,60.473238574,58.970586878,63.671855352,70.37411228,49.61371225,65.122926907,62.356882316,42.939043907,65.25456812,49.953942714,55.125474536
1987-06-30,65.074299122,66.485509006,65.012642192,69.575383718,53.45773621,44.796618646,90.479172309,64.648053335,64.948583687,60.827715637,58.875371644,55.419416407,53.203747537,57.724371745,53.50407716,63.048636919,58.100809027,66.181348061,71.976215497,64.490255817,68.56117688,46.665599987,52.521107371,67.420211698,63.655760719,52.410382756,56.846242271,64.969580178,80.24144906,76.684732167,66.764612523,73.949213793,60.473391993,69.354417801,56.110101691,70.094687731,39.503782027,66.493898439,76.859583608,60.212510707,58.807257818,63.640192959,69.614871948,49.105003075,66.022426832,63.164028324,42.951970594,65.456338565,49.958985795,54.272429529
1987-07-31,65.087105197,64.706018719,65.101989843,69.245628777,53.78186755,44.513108393,91.781094764,65.542939641,65.195310995,61.262741557,59.360800077,54.68575645,53.541644584,57.995191556,53.327931875,62.910797735,58.651408193,65.105829258,72.706283863,65.292293314,68.979624685,47.180095657,52.57656099,67.501892078,63.61681912,51.953546089,56.497955483,65.011588023,80.485142977,77.465994427,66.860096047,74.736943592,60.799713169,69.170910135,56.157941109,69.464762995,39.412357666,67.498798177,78.471081142,60.177557662,58.74010166,63.465457373,70.291281801,48.657887377,66.84894653,64.043318213,43.088519828,65.402941021,50.088082043,53.534693829
1987-08-31,65.075321569,63.34791775,64.939933499,68.879519546,54.229454398,44.413837923,93.124296358,66.490225161,65.390864993,61.380567375,59.912313054,54.191850534,53.913180211,58.236254402,53.245085274,62.715868241,59.067219754,64.293075925,73.375558533,65.718178892,69.33631464,47.47121534,52.709882133,67.537085961,63.679215866,51.480649436,56.353157739,65.095424201,80.669384757,78.27544773,66.927958497,75.390467772,61.021909552,68.839755588,56.411229127,68.580730401,39.436986887,68.110272139,79.92452413,60.492096371,58.693112677,63.474996254,70.364947489,48.311439689,67.653303417,64.766689788,43.141503909,65.301745916,50.364083568,52.978343258
1987-09-30,65.000652277,62.386315952,64.792970964,68.520235923,54.771696773,44.331070366,93.976284789,67.168735394,65.429546246,61.284383751,60.561990421,53.960914271,54.322725913,58.241961478,53.065084633,62.741897991,59.265673282,63.867706299,74.137781794,66.083780676,69.732587801,47.757352925,52.830887955,67.461062068,63.737109545,51.046537104,56.374814347,65.144498352,81.090783804,79.206396615,66.940837476,76.167131189,61.297275419,68.465033533,56.713615592,67.643925533,39.621389513,68.715386521,81.115103776,60.887486591,58.672283723,63.799946784,70.015659322,48.078636508,68.684662318,65.253914035,43.150632615,65.409627422,50.705706763,52.389384357
1987-10-31,64.914052432,61.738528456,64.721220224,68.195347589,55.334621341,44.195679408,94.572136925,67.648792448,65.461106893,61.465039279,61.249783343,53.93822918,54.610757781,58.217193042,52.887959483,62.861045448,59.209784057,63.719422057,75.135425054,66.49290454,70.019429455,48.180362767,52.851908743,67.246812915,63.953623524,50.67259787,56.499271715,65.076722724,81.555437065,79.911659693,66.891163565,76.772655904,61.523586048,68.156859908,57.065824245,67.037740826,39.687211736,69.38912514,82.198493029,61.264526309,58.707272467,64.150811293,69.261138904,47.978681755,69.74975914,65.704610154,43.224339235,65.753556017,50.92674792,51.823143082
1987-11-30,65.040422168,61.52888301,64.77353743,67.921000154,55.905510793,44.136693706,94.950417173,68.154122833,65.750048722,61.758428869,61.854819883,54.040530041,54.800935716,58.5118384,52.773023183,62.838264506,59.201089114,63.719792718,76.135570143,67.092445519,70.304088312,48.548002275,52.922676973,66.996970536,64.330132537,50.475656075,56.590720759,64.981555585,81.926475081,80.2256425,66.767067716,77.289310248,61.667851757,67.815081869,57.426303324,66.805373836,39.716109248,69.732022015,83.061890849,61.687519054,58.765331026,64.491861389,68.394998663,48.093458901,70.626829856,66.263294717,43.29775981,66.174101036,50.909030888,51.276104151
1987-12-31,65.357973477,61.828985579,64.860416776,67.846868832,56.482670625,44.116693317,95.181627322,68.606793466,66.077595426,61.934519016,62.232823687,54.359104169,55.055939193,59.052857669,52.88206002,62.720771292,59.364364159,63.550915194,77.028471249,67.928399864,70.582516406,48.805348449,53.066952624,66.791689936,64.481921507,50.515626603,56.609064272,65.064827939,82.013987055,80.486246526,66.739614943,77.801345794,61.927055303,67.429146487,57.743465752,66.550068015,39.704002775,70.169068488,83.784410696,62.205920725,58.763093485,64.806057365,68.160244431,48.281562832,71.277318012,66.854453863,43.480479144,66.572291925,51.052479878,50.834002309
1988-01-31,65.720636851,62.744784154,65.10449047,67.85106011,57.064245107,44.097407598,95.507502209,69.03754121,66.301687404,62.121358886,62.85245241,54.795937242,55.385993827,59.481775908,53.174686263,62.733892485,59.621625128,63.419311194,77.723682097,68.663913635,70.676375853,48.8102558,53.310568299,66.783196933,64.476133463,50.649787126,56.658775091,65.304520789,82.021044222,80.852433696,66.764483825,78.097006418,62.096996261,67.029776876,58.060779745,66.141794517,39.636892664,70.705001001,84.318939858,62.611186699,58.632246759,65.040260125,68.038712835,48.347935152,71.74479181,67.295864406,43.89856625,66.964829741,51.231874646,50.552943337
1988-02-29,65.96732786,64.067766714,65.255393937,68.058420296,57.656148869,44.126437307,96.138810945,69.603551813,66.494818786,62.539040692,63.786015414,55.368350232,55.64169918,59.853091467,53.439555614,62.828597503,59.878276782,63.158748554,78.316169386,69.131687891,70.95068,48.938522201,53.609668199,67.016781512,64.571092957,50.798222535,56.706406161,65.624263696,82.207618433,81.292981802,66.877632761,78.284425446,62.309362631,66.832331896,58.384018413,65.685816483,39.661305819,71.408886106,84.873593138,62.662205584,58.398671443,65.376115797,68.114702845,48.340911981,72.248018825,67.62587434,44.176664125,67.229640462,51.449345574,50.34060327
1988-03-31,66.152094601,65.193337037,65.336972865,68.39102674,58.196976536,44.179208041,97.136486192,69.984943675,66.772091375,63.051187185,64.888554032,55.719729712,56.134452467,60.119323296,53.716323603,62.971329425,60.046229116,62.931260536,78.765217746,69.596188579,71.264758677,49.07035437,53.852084679,67.206696846,64.735965525,50.897373898,56.825871452,65.907936964,82.779389242,81.877900913,66.904151028,78.706385137,62.604510508,66.63279682,58.662404082,65.321752039,39.745795782,72.260783825,85.398796337,62.647085763,58.124630326,65.503407576,67.963935978,48.249240866,72.925341479,68.093515408,44.250166402,67.486763123,51.629389552,50.07268832
1988-04-30,66.335937615,65.663013662,65.37081887,68.793273411,58.844218225,44.185971412,98.125270331,70.576874731,67.149621963,63.381461268,65.981915921,55.882091627,56.570417121,60.371922118,54.014351483,63.164736646,60.199737653,62.592372521,79.328058896,70.156651408,71.400127438,49.350492723,54.06600524,67.312717998,64.954152852,50.897758332,56.906292895,66.058336468,83.148015202,82.516256128,66.759255369,79.166519418,62.764355077,66.456483396,59.076238667,65.23601069,39.945184359,72.979506797,86.12829292,62.759860614,57.939975155,65.681216228,67.819147029,48.168546565,73.755361764,68.699010839,44.336045253,67.733896591,51.713112948,49.781683923
1988-05-31,66.5747776,65.8690571,65.272904972,69.024105584,59.651444384,43.986568456,98.722103919,71.139893951,67.559321794,63.531360934,66.952265033,55.580633355,57.098554149,60.494276059,54.239345812,63.30558859,60.300941597,62.339628958,80.042280407,70.996830616,71.585496062,49.677216419,54.170840978,67.277823062,65.151583553,50.848775946,57.098748982,66.190343449,83.388137554,83.134432806,66.624071396,79.679524228,63.108603579,66.430649579,59.521729345,65.293082745,40.202636088,73.609060368,86.858148214,62.829911509,57.874359353,65.738212861,67.732755368,48.043980731,74.779353636,69.468378072,44.429341982,67.719913938,51.740511069,49.661203676
1988-06-30,66.8535835,66.357392812,65.078009872,69.104150718,60.533190422,43.651070117,98.672996062,71.812524497,67.866088076,63.628281512,67.805206599,55.057875772,57.550857403,60.688797326,54.502591065,63.448087444,60.437628267,62.238268614,80.720437769,71.740269745,71.434910997,49.950760043,54.105420605,67.162540778,65.174512985,50.893476529,57.235109208,66.438088544,83.407192009,83.376936058,66.644895239,80.078522199,63.409239496,66.506160668,59.768656778,65.193580158,40.497423023,74.403155909,87.366279393,62.808818123,57.868971865,65.643577273,67.587202607,47.907322515,75.846035502,70.157698123,44.575643875,67.362325637,51.86547339,49.913046053
1988-07-31,66.914595755,67.2855409,65.01737626,68.931732992,61.372955835,43.38756684,98.1597805,72.612185156,68.046118229,63.695275724,68.742723466,54.699208262,57.990063658,60.929490055,54.719673203,63.527188318,60.857354777,62.11822142,81.298276237,72.527042308,71.3372182,50.32335913,53.975636297,67.051453923,65.152846935,50.977311094,57.248549039,66.730791194,83.210539519,83.091118454,66.754234284,80.282215381,63.635078802,66.609232787,59.758857442,64.88267147,40.913195692,75.221169041,87.432834986,62.901238919,57.972528754,65.435346607,67.213024751,47.722621147,76.806562514,70.821718226,44.812635807,66.788431097,52.223924713,50.508464779
1988-08-31,66.583397961,68.65710011,65.002791662,68.71255251,62.369458768,43.280504351,97.891459181,73.507282986,68.076212744,63.747976028,69.905601947,54.695264344,58.449823568,61.191188639,54.746010381,63.505493217,61.341325562,61.83904888,81.564930136,73.24398794,71.272149329,50.681746163,53.895232189,67.063407916,65.376032547,51.088026343,57.220192365,66.982719777,82.736285824,82.848840288,66.747101335,80.421354936,63.748348765,66.61966162,59.857669214,64.496413461,41.282799645,75.752963536,87.382680302,63.194923775,58.006573691,65.352897674,66.645734886,47.509657423,77.473669393,71.198691666,45.065405242,66.230102831,52.676934571,51.252558389
1988-09-30,66.10213024,70.544031255,65.027347019,68.632208592,63.415450929,43.274275046,97.547314961,74.121235454,68.212950528,63.821239104,71.146167719,55.021896998,58.692656166,61.5391617,54.629237566,63.489707877,61.731551041,61.44138211,81.637317979,73.892670254,71.281739886,51.049709589,54.027680474,67.239700191,65.509153522,51.249602765,57.127142097,67.242591315,82.437986277,82.809170043,66.625130882,80.651536666,63.705204184,66.602954943,60.171428238,64.239755929,41.513208202,76.150342563,87.162064931,63.460642359,57.957263822,65.548073308,66.173291779,47.387294732,78.058082442,71.4951168,45.349064364,65.844570002,53.019452232,51.742853673
1988-10-31,65.787346399,72.630169993,65.021919673,68.797318446,64.630615339,43.290333535,97.250532633,74.567998596,68.40794162,63.797524816,72.402414373,55.488882847,58.74874894,61.872269549,54.648330656,63.571389043,61.873375289,61.119353198,81.807660474,74.458367168,71.418176646,51.440279701,54.333214162,67.361024754,65.514782803,51.47077365,57.058354873,67.533037774,82.392774025,82.777774101,66.477902498,80.732278422,63.702205294,66.682551005,60.498140433,64.314225274,41.538663236,76.522359782,87.085437464,63.66746967,57.908424806,65.75260149,65.978770558,47.335709293,78.508847454,71.996099383,45.662052195,65.703875738,53.256859922,51.979962544
1988-11-30,65.857629353,74.186512522,65.022582167,69.048335768,65.838186631,43.347093234,97.003074226,75.065452032,68.6918864,63.757861869,73.751795975,55.938039477,59.084983913,62.032118686,54.848613188,63.652417879,61.961381388,61.062502225,81.998910934,75.08987974,71.574208519,51.77901387,54.709960274,67.325410477,65.433857625,51.78234397,57.118519148,67.803686297,82.639456865,82.953164428,66.35918436,80.72619541,64.020114418,66.764826823,60.694863793,64.709497486,41.73493913,76.856877316,87.130218707,63.835096,57.900736703,65.847894405,65.997679376,47.377662984,78.843406399,72.649888703,45.927404525,65.807178269,53.412509805,51.89868277
1988-12-31,66.270982384,74.361114367,64.937195222,69.249862758,66.964255454,43.381918896,96.866736474,75.612531841,68.969597261,64.04911312,74.952973951,56.404193504,59.700653874,62.142193876,55.269282203,63.702463004,62.088197452,61.057937774,82.239870992,75.897942348,71.74341021,52.157939825,54.970760976,67.071175899,65.321727603,52.158232539,57.372368722,68.062323117,82.959725773,83.252711039,66.44423632,80.812127054,64.578813019,66.829269315,60.932060547,65.061174793,42.067972892,77.561532262,87.360327346,64.105670149,57.956347075,65.955707108,66.207253106,47.453379771,79.165630348,73.309343788,46.309525952,66.165531257,53.685437893,51.580215959
1989-01-31,66.802733394,72.847698614,65.013354852,69.181303328,67.964519355,43.333295579,96.822791788,76.256833141,69.130468088,64.380988999,76.193197816,56.793986989,60.201209213,62.27634497,55.787586843,63.823105984,62.252410344,61.259269863,82.541896231,76.687913543,71.893122156,52.261094418,55.046630755,66.629370631,65.329628257,52.466796266,57.660882975,68.184883417,83.037822695,83.220274316,66.654072386,81.015261463,64.91324478,66.907979756,61.26050567,65.252543802,42.307278883,78.086874534,87.590297833,64.486744641,58.102204809,66.15364233,65.999871869,47.495968886,79.454754432,73.854694403,46.986183082,66.796739385,53.959426978,51.260290188
1989-02-28,67.204409955,69.769014656,65.031130525,69.116504561,68.934783401,43.205769994,97.132689861,77.095388384,69.452310005,64.509883675,77.541426665,57.21458978,60.535751547,62.550451807,56.202258046,63.855531379,62.448440696,61.361610939,82.969845389,77.254800628,72.075459272,52.344145034,55.084800023,66.25820811,65.534082893,52.640973085,57.813858484,68.223546817,82.704822622,83.009127637,66.975609324,81.241173511,65.098370542,67.168221696,61.555671774,65.309666623,42.574341741,78.257027561,87.920383456,64.718295371,58.328016902,66.466043506,66.002514762,47.593145985,79.757019187,74.335993008,47.547040012,67.420498325,54.266695609,51.160540555
